Year, LDCurve, Hour, Meter, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "6.6 kV Losses", "0.22 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "6.6 kV Line Loss", "0.22 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "6.6 kV Load Loss", "0.22 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "6.6 kV No Load Loss", "0.22 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "6.6 kV Load Energy", "0.22 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
0, , 20, "FEEDER2"     ,       5027,       -274,        446,        447,       6350,        907,        484,        488,         11,          0,         15,          0,         31,        105,          4,         13,         31,        105,          0,          0,          4,          0,         26,          5,         26,          0,         26,          0,       1355,       1285,        200,        208,         31,          0,          0,          0,          0,          0,          0,         26,          0,          0,          0,          0,          0,          0,          5,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1656,       4695,          0,          0,          0,          0,          0
0, , 20, "FEEDER1"     ,      12968,        497,        903,        905,      13877,       3116,        941,        953,        114,          0,        139,          0,         91,        273,          9,         24,         91,        273,          0,          0,          9,          0,         78,         13,         78,          0,         78,          0,        998,       2891,        145,        206,         91,          0,          0,          0,          0,          0,          0,         78,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       9919,       3957,          0,          0,          0,          0,          0
0, , 20, "FEEDER2"     ,       5126,       -280,        446,        447,       6449,        917,        484,        488,         11,          0,         15,          0,         32,        107,          4,         13,         32,        107,          0,          0,          4,          0,         27,          5,         27,          0,         27,          0,       1355,       1304,        200,        208,         32,          0,          0,          0,          0,          0,          0,         27,          0,          0,          0,          0,          0,          0,          5,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1691,       4758,          0,          0,          0,          0,          0
0, , 21, "FEEDER1"     ,      13142,        512,        903,        905,      14049,       3165,        941,        953,        114,          0,        139,          0,         92,        277,          9,         24,         92,        277,          0,          0,          9,          0,         79,         14,         79,          0,         79,          0,        998,       2928,        145,        206,         92,          0,          0,          0,          0,          0,          0,         79,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10049,       4000,          0,          0,          0,          0,          0
0, , 21, "FEEDER2"     ,       5223,       -286,        446,        447,       6545,        925,        484,        488,         11,          0,         15,          0,         33,        110,          4,         13,         33,        110,          0,          0,          4,          0,         27,          6,         27,          0,         27,          0,       1355,       1321,        200,        208,         33,          0,          0,          0,          0,          0,          0,         27,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1724,       4820,          0,          0,          0,          0,          0
0, , 21, "FEEDER1"     ,      13292,        522,        903,        905,      14200,       3209,        941,        953,        114,          0,        139,          0,         93,        279,          9,         24,         93,        279,          0,          0,          9,          0,         80,         14,         80,          0,         80,          0,        999,       2965,        145,        206,         93,          0,          0,          0,          0,          0,          0,         80,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10156,       4044,          0,          0,          0,          0,          0
0, , 21, "FEEDER2"     ,       5317,       -291,        446,        447,       6638,        934,        484,        488,         11,          0,         15,          0,         34,        112,          4,         13,         34,        112,          0,          0,          4,          0,         28,          6,         28,          0,         28,          0,       1355,       1337,        200,        208,         34,          0,          0,          0,          0,          0,          0,         28,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1759,       4879,          0,          0,          0,          0,          0
0, , 21, "FEEDER1"     ,      13440,        524,        903,        905,      14346,       3246,        941,        953,        114,          0,        139,          0,         94,        282,          9,         24,         94,        282,          0,          0,          9,          0,         80,         14,         80,          0,         80,          0,        999,       3002,        145,        206,         94,          0,          0,          0,          0,          0,          0,         80,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10261,       4086,          0,          0,          0,          0,          0
0, , 21, "FEEDER2"     ,       5387,       -294,        446,        447,       6708,        943,        484,        488,         11,          0,         15,          0,         34,        114,          4,         13,         34,        114,          0,          0,          4,          0,         28,          6,         28,          0,         28,          0,       1355,       1351,        200,        208,         34,          0,          0,          0,          0,          0,          0,         28,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1773,       4935,          0,          0,          0,          0,          0
0, , 21, "FEEDER1"     ,      13589,        533,        903,        905,      14495,       3289,        941,        953,        114,          0,        139,          0,         95,        284,          9,         24,         95,        284,          0,          0,          9,          0,         81,         14,         81,          0,         81,          0,        999,       3038,        145,        206,         95,          0,          0,          0,          0,          0,          0,         81,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10368,       4127,          0,          0,          0,          0,          0
0, , 21, "FEEDER2"     ,       5454,       -297,        446,        447,       6774,        952,        484,        488,         11,          0,         15,          0,         35,        115,          4,         13,         35,        115,          0,          0,          4,          0,         29,          6,         29,          0,         29,          0,       1355,       1363,        200,        208,         35,          0,          0,          0,          0,          0,          0,         29,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1786,       4987,          0,          0,          0,          0,          0
0, , 22, "FEEDER1"     ,      13725,        543,        903,        905,      14631,       3334,        941,        953,        114,          0,        139,          0,         96,        286,          9,         24,         96,        286,          0,          0,          9,          0,         82,         14,         82,          0,         82,          0,       1000,       3075,        145,        206,         96,          0,          0,          0,          0,          0,          0,         82,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10466,       4165,          0,          0,          0,          0,          0
0, , 22, "FEEDER2"     ,       5516,       -299,        446,        447,       6836,        960,        484,        488,         11,          0,         15,          0,         35,        116,          4,         13,         35,        116,          0,          0,          4,          0,         29,          6,         29,          0,         29,          0,       1355,       1375,        200,        208,         35,          0,          0,          0,          0,          0,          0,         29,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1799,       5036,          0,          0,          0,          0,          0
0, , 22, "FEEDER1"     ,      13866,        552,        903,        905,      14771,       3377,        941,        953,        114,          0,        139,          0,         97,        289,          9,         24,         97,        289,          0,          0,          9,          0,         83,         14,         83,          0,         83,          0,       1000,       3112,        145,        206,         97,          0,          0,          0,          0,          0,          0,         83,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10568,       4203,          0,          0,          0,          0,          0
0, , 22, "FEEDER2"     ,       5589,       -302,        446,        447,       6909,        968,        484,        488,         11,          0,         15,          0,         35,        118,          4,         13,         35,        118,          0,          0,          4,          0,         29,          6,         29,          0,         29,          0,       1355,       1388,        200,        208,         35,          0,          0,          0,          0,          0,          0,         29,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1830,       5078,          0,          0,          0,          0,          0
0, , 22, "FEEDER1"     ,      14001,        562,        903,        905,      14906,       3422,        941,        953,        114,          0,        139,          0,         98,        291,          9,         24,         98,        291,          0,          0,          9,          0,         84,         14,         84,          0,         84,          0,       1000,       3149,        145,        206,         98,          0,          0,          0,          0,          0,          0,         84,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10666,       4239,          0,          0,          0,          0,          0
0, , 22, "FEEDER2"     ,       5659,       -306,        446,        447,       6977,        976,        484,        488,         11,          0,         15,          0,         36,        119,          4,         13,         36,        119,          0,          0,          4,          0,         30,          6,         30,          0,         30,          0,       1355,       1401,        200,        208,         36,          0,          0,          0,          0,          0,          0,         30,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1862,       5115,          0,          0,          0,          0,          0
0, , 22, "FEEDER1"     ,      14131,        571,        903,        905,      15035,       3466,        941,        953,        114,          0,        139,          0,         99,        293,          9,         24,         99,        293,          0,          0,          9,          0,         84,         14,         84,          0,         84,          0,       1001,       3186,        145,        206,         99,          0,          0,          0,          0,          0,          0,         84,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10760,       4275,          0,          0,          0,          0,          0
0, , 22, "FEEDER2"     ,       5724,       -309,        446,        447,       7042,        983,        484,        488,         11,          0,         15,          0,         36,        120,          4,         13,         36,        120,          0,          0,          4,          0,         30,          6,         30,          0,         30,          0,       1355,       1413,        200,        208,         36,          0,          0,          0,          0,          0,          0,         30,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1893,       5149,          0,          0,          0,          0,          0
0, , 23, "FEEDER1"     ,      14259,        582,        903,        905,      15163,       3512,        941,        953,        114,          0,        139,          0,         99,        295,          9,         24,         99,        295,          0,          0,          9,          0,         85,         15,         85,          0,         85,          0,       1001,       3223,        145,        206,         99,          0,          0,          0,          0,          0,          0,         85,          0,          0,          0,          0,          0,          0,         15,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10852,       4311,          0,          0,          0,          0,          0
0, , 23, "FEEDER2"     ,       5764,       -311,        446,        447,       7082,        991,        484,        488,         11,          0,         15,          0,         36,        121,          4,         13,         36,        121,          0,          0,          4,          0,         30,          6,         30,          0,         30,          0,       1355,       1423,        200,        208,         36,          0,          0,          0,          0,          0,          0,         30,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1903,       5179,          0,          0,          0,          0,          0
0, , 23, "FEEDER1"     ,      14387,        591,        903,        905,      15290,       3556,        941,        953,        114,          0,        139,          0,        100,        297,          9,         24,        100,        297,          0,          0,          9,          0,         86,         15,         86,          0,         86,          0,       1001,       3260,        145,        206,        100,          0,          0,          0,          0,          0,          0,         86,          0,          0,          0,          0,          0,          0,         15,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      10943,       4347,          0,          0,          0,          0,          0
0, , 23, "FEEDER2"     ,       5802,       -311,        446,        447,       7120,        999,        484,        488,         11,          0,         15,          0,         36,        121,          4,         13,         36,        121,          0,          0,          4,          0,         30,          6,         30,          0,         30,          0,       1355,       1431,        200,        208,         36,          0,          0,          0,          0,          0,          0,         30,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1913,       5207,          0,          0,          0,          0,          0
0, , 23, "FEEDER1"     ,      14511,        600,        903,        905,      15414,       3599,        941,        953,        114,          0,        139,          0,        101,        299,          9,         24,        101,        299,          0,          0,          9,          0,         86,         15,         86,          0,         86,          0,       1002,       3296,        145,        206,        101,          0,          0,          0,          0,          0,          0,         86,          0,          0,          0,          0,          0,          0,         15,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      11033,       4381,          0,          0,          0,          0,          0
0, , 23, "FEEDER2"     ,       5840,       -311,        446,        447,       7158,       1007,        484,        488,         11,          0,         15,          0,         37,        122,          4,         13,         37,        122,          0,          0,          4,          0,         30,          6,         30,          0,         30,          0,       1355,       1440,        200,        208,         37,          0,          0,          0,          0,          0,          0,         30,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1923,       5235,          0,          0,          0,          0,          0
0, , 23, "FEEDER1"     ,      14628,        607,        903,        905,      15531,       3641,        941,        953,        114,          0,        139,          0,        102,        301,          9,         24,        102,        301,          0,          0,          9,          0,         87,         15,         87,          0,         87,          0,       1002,       3332,        145,        206,        102,          0,          0,          0,          0,          0,          0,         87,          0,          0,          0,          0,          0,          0,         15,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      11116,       4415,          0,          0,          0,          0,          0
0, , 23, "FEEDER2"     ,       5898,       -313,        446,        447,       7215,       1016,        484,        488,         11,          0,         15,          0,         37,        123,          4,         13,         37,        123,          0,          0,          4,          0,         31,          6,         31,          0,         31,          0,       1355,       1451,        200,        208,         37,          0,          0,          0,          0,          0,          0,         31,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1953,       5262,          0,          0,          0,          0,          0
0, , 24, "FEEDER1"     ,      14747,        617,        903,        905,      15650,       3685,        941,        953,        114,          0,        139,          0,        102,        302,          9,         24,        102,        302,          0,          0,          9,          0,         87,         15,         87,          0,         87,          0,       1002,       3369,        145,        206,        102,          0,          0,          0,          0,          0,          0,         87,          0,          0,          0,          0,          0,          0,         15,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,      11201,       4449,          0,          0,          0,          0,          0
0, , 24, "FEEDER2"     ,       5955,       -315,        446,        447,       7272,       1023,        484,        488,         11,          0,         15,          0,         37,        124,          4,         13,         37,        124,          0,          0,          4,          0,         31,          6,         31,          0,         31,          0,       1355,       1462,        200,        208,         37,          0,          0,          0,          0,          0,          0,         31,          0,          0,          0,          0,          0,          0,          6,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1983,       5289,          0,          0,          0,          0,          0
